L N N1 N2 N3 W S1 S2 S3 F1 F2 F3 C T T10 T25 T50 T75 T90
0 8 4 2 2 10000000 400 800 800 0.0 0.0 1.0 2 0.160386 0.158847 0.160236 0.160386 0.160789 0.168782
0 16 8 2 2 50000000 200 400 400 0.0 1.0 1.0 1 28.548087 21.426022 27.396316 28.548087 28.548149 29.381783
0 4 2 2 0 10000000 400 800 800 0.0 0.0 0.0 0 0.441403 0.439350 0.439424 0.441403 0.443344 0.443388
0 16 2 2 2 25000000 200 400 400 0.0 1.0 1.0 1 8.158230 5.645495 6.960295 8.158230 8.162364 8.462674
0 16 2 2 2 25000000 200 400 400 0.0 1.0 0.0 1 8.158230 5.645495 6.960295 8.158230 8.162364 8.462674
0 16 4 2 0 10000000 200 400 400 0.0 0.0 0.0 0 5.024352 4.192962 4.624437 5.024352 5.248347 5.364269
0 16 8 2 2 25000000 200 400 800 0.0 0.0 0.0 0 13.786144 10.263215 11.942723 13.786144 15.191888 15.505319
0 16 8 2 2 25000000 200 400 800 0.0 0.0 1.0 0 14.101601 10.045551 12.037940 14.101601 15.176372 15.518074
0 8 4 2 2 100000000 400 800 800 0.0 1.0 1.0 2 1.590096 1.561763 1.571784 1.590096 1.636187 1.659190
0 16 8 2 2 50000000 200 400 800 0.0 1.0 1.0 2 1.851641 1.697555 1.771185 1.851641 1.931125 1.959980
0 8 2 2 0 100000000 400 800 800 0.0 1.0 0.0 2 1.124748 0.887596 0.917962 1.124748 1.184692 1.232037
0 16 8 2 2 50000000 200 400 800 0.0 1.0 0.0 2 1.851641 1.697555 1.771185 1.851641 1.931125 1.959980
0 8 4 2 2 100000000 400 800 800 0.0 1.0 0.0 2 1.590096 1.561763 1.571784 1.590096 1.636187 1.659190
0 16 4 2 2 100000000 400 800 800 0.0 1.0 0.0 0 40.388753 11.722153 32.568843 40.388753 40.809964 41.208486
0 16 2 2 2 50000000 200 400 800 0.0 0.0 1.0 0 15.510015 11.137347 12.475747 15.510015 21.453606 23.469807
0 16 8 2 0 100000000 400 800 800 0.0 1.0 0.0 0 30.857008 30.237677 30.617191 30.857008 31.034721 31.121436
0 16 4 2 2 100000000 400 800 800 0.0 1.0 1.0 0 40.388753 11.722153 32.568843 40.388753 40.809964 41.208486
0 4 2 2 0 100000000 200 400 400 0.0 1.0 0.0 0 8.784257 8.782033 8.782365 8.784257 8.786124 8.786453
0 16 2 2 0 100000000 400 800 800 0.0 1.0 0.0 0 17.767361 10.605959 11.214392 17.767361 34.492579 36.235957
0 16 2 2 2 50000000 200 400 800 0.0 0.0 0.0 0 15.709160 11.156450 12.583530 15.709160 20.695840 23.023684
0 16 8 4 2 50000000 400 800 800 0.0 0.0 0.0 1 14.192562 11.186223 13.259254 14.192562 14.192589 14.306395
0 16 2 2 2 25000000 200 400 800 0.0 1.0 0.0 2 0.645952 0.364504 0.376416 0.645952 1.101155 1.130366
0 16 8 4 2 50000000 400 800 800 0.0 0.0 1.0 1 14.192574 11.088814 13.114280 14.192574 14.192600 14.909466
0 16 2 2 2 25000000 200 400 800 0.0 1.0 1.0 2 0.645952 0.364504 0.376416 0.645952 1.101155 1.130366
0 16 8 4 0 10000000 200 400 400 0.0 1.0 0.0 2 0.357588 0.309841 0.329606 0.357588 0.386471 0.398660
0 4 2 2 2 25000000 200 400 800 0.0 0.0 1.0 2 0.550754 0.548775 0.548784 0.550754 0.552810 0.553069
0 8 4 2 0 25000000 200 400 800 0.0 0.0 0.0 0 6.186554 5.497613 5.786850 6.186554 6.588221 6.766119
0 4 2 2 2 25000000 200 400 800 0.0 0.0 0.0 2 0.550754 0.548778 0.548782 0.550754 0.552809 0.553065
0 4 2 2 2 50000000 200 400 800 0.0 1.0 0.0 0 4.393195 4.390973 4.391304 4.393195 4.395050 4.395392
0 8 2 2 2 10000000 200 400 800 0.0 1.0 0.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 4 2 2 2 50000000 200 400 800 0.0 1.0 1.0 0 4.393195 4.390973 4.391304 4.393195 4.395050 4.395392
0 8 4 2 0 50000000 200 400 800 0.0 1.0 0.0 2 1.616474 1.529074 1.573291 1.616474 1.652827 1.674524
0 8 2 2 2 10000000 200 400 800 0.0 1.0 1.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 16 4 2 0 10000000 200 400 400 0.0 1.0 0.0 0 8.024619 2.340823 6.219250 8.024619 8.185187 8.250113
0 16 2 2 2 25000000 200 400 400 0.0 0.0 1.0 1 8.158230 5.731469 7.530473 8.158230 8.162364 8.400450
0 16 2 2 2 25000000 200 400 400 0.0 0.0 0.0 1 8.158230 5.945202 7.066291 8.158230 8.162364 8.348263
0 16 8 4 0 100000000 400 800 800 0.0 0.0 0.0 0 28.423244 19.376414 22.935388 28.423244 30.217670 30.867771
0 8 4 2 2 10000000 400 800 800 0.0 1.0 0.0 2 0.160462 0.158767 0.160278 0.160462 0.160863 0.168913
0 16 8 2 2 50000000 200 400 400 0.0 0.0 0.0 1 28.548079 21.626354 25.718978 28.548079 28.548149 29.829078
0 4 2 2 0 10000000 400 800 800 0.0 1.0 0.0 0 0.441358 0.438260 0.439816 0.441358 0.442963 0.444478
0 16 8 2 2 50000000 200 400 400 0.0 0.0 1.0 1 28.548081 23.392939 28.547026 28.548081 28.819944 29.753239
0 8 4 2 2 10000000 400 800 800 0.0 1.0 1.0 2 0.160462 0.158767 0.160278 0.160462 0.160863 0.168913
0 8 2 2 0 50000000 400 800 800 0.0 1.0 0.0 1 4.058778 2.717154 3.722990 4.058778 4.121152 4.310669
0 4 2 2 2 25000000 200 400 400 0.0 1.0 0.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 4 2 2 2 25000000 200 400 400 0.0 1.0 1.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 8 2 2 2 10000000 200 400 400 0.0 0.0 1.0 2 0.216427 0.198607 0.207243 0.216427 0.222719 0.233191
0 8 4 2 0 50000000 200 400 400 0.0 0.0 0.0 1 12.239525 9.333877 11.685766 12.239525 12.239641 12.353493
0 16 8 2 0 10000000 400 800 800 0.0 1.0 0.0 2 0.185672 0.185110 0.185346 0.185672 0.186258 0.186513
0 8 2 2 2 10000000 200 400 400 0.0 0.0 0.0 2 0.216973 0.196982 0.204762 0.216973 0.221992 0.229428
0 16 2 2 0 10000000 400 800 800 0.0 0.0 0.0 0 1.577698 1.184674 1.402781 1.577698 1.933496 2.379893
0 16 4 2 2 25000000 400 800 800 0.0 1.0 0.0 1 6.084898 5.117097 5.591866 6.084898 6.087052 6.267028
0 16 8 4 0 10000000 200 400 800 0.0 0.0 0.0 1 5.715521 4.344651 5.495181 5.715521 5.716064 5.974644
0 16 4 2 2 25000000 400 800 800 0.0 1.0 1.0 1 6.084898 5.117097 5.591866 6.084898 6.087052 6.267028
0 8 2 2 2 10000000 200 400 800 0.0 0.0 0.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 4 2 2 2 50000000 200 400 800 0.0 0.0 0.0 0 4.393097 4.391119 4.391238 4.393097 4.395009 4.395283
0 8 2 2 2 10000000 200 400 800 0.0 0.0 1.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 8 4 2 0 50000000 200 400 800 0.0 0.0 0.0 2 1.535149 1.364722 1.473856 1.535149 1.610565 1.680974
0 4 2 2 2 50000000 200 400 800 0.0 0.0 1.0 0 4.393088 4.391113 4.391167 4.393088 4.395040 4.395380
0 8 4 2 0 25000000 200 400 800 0.0 1.0 0.0 0 6.526830 6.324983 6.421510 6.526830 6.612505 6.685262
0 4 2 2 2 25000000 200 400 800 0.0 1.0 1.0 2 0.550880 0.548688 0.548798 0.550880 0.552828 0.553110
0 4 2 2 2 25000000 200 400 800 0.0 1.0 0.0 2 0.550880 0.548688 0.548798 0.550880 0.552828 0.553110
0 16 8 4 0 10000000 200 400 400 0.0 0.0 0.0 2 0.357518 0.300625 0.324681 0.357518 0.391277 0.401064
0 16 2 2 2 25000000 200 400 800 0.0 0.0 0.0 2 0.506742 0.426953 0.464097 0.506742 0.611947 0.740822
0 16 8 4 2 50000000 400 800 800 0.0 1.0 0.0 1 14.192586 11.604812 12.560790 14.192586 14.192605 14.709217
0 16 2 2 2 25000000 200 400 800 0.0 0.0 1.0 2 0.496648 0.402286 0.438986 0.496648 0.624565 0.769202
0 16 8 4 2 50000000 400 800 800 0.0 1.0 1.0 1 14.192588 12.095072 13.908228 14.192588 14.288829 14.940913
0 16 8 2 0 100000000 400 800 800 0.0 0.0 0.0 0 27.973284 20.179746 22.696563 27.973284 30.330605 30.920691
0 16 2 2 2 50000000 200 400 800 0.0 1.0 1.0 0 18.700907 10.461450 11.217667 18.700907 34.974811 36.201562
0 16 4 2 2 100000000 400 800 800 0.0 0.0 0.0 0 25.741923 22.319838 24.070547 25.741923 26.242833 26.852250
0 16 2 2 2 50000000 200 400 800 0.0 1.0 0.0 0 18.700907 10.461450 11.217667 18.700907 34.974811 36.201562
0 16 2 2 0 100000000 400 800 800 0.0 0.0 0.0 0 15.132502 11.191211 12.906723 15.132502 19.745103 23.707384
0 4 2 2 0 100000000 200 400 400 0.0 0.0 0.0 0 8.784174 8.782145 8.782325 8.784174 8.786216 8.786624
0 16 4 2 2 100000000 400 800 800 0.0 0.0 1.0 0 25.357301 21.548008 23.508651 25.357301 26.707081 27.395190
0 16 8 2 2 50000000 200 400 800 0.0 0.0 1.0 2 1.751378 1.296252 1.445005 1.751378 1.906916 1.947069
0 8 2 2 0 100000000 400 800 800 0.0 0.0 0.0 2 1.070486 0.993817 1.027836 1.070486 1.137734 1.192256
0 8 4 2 2 100000000 400 800 800 0.0 0.0 1.0 2 1.507602 1.417602 1.476854 1.507602 1.555926 1.661363
0 8 4 2 2 100000000 400 800 800 0.0 0.0 0.0 2 1.505146 1.413292 1.457543 1.505146 1.542566 1.660493
0 16 8 2 2 50000000 200 400 800 0.0 0.0 0.0 2 1.717741 1.280492 1.449472 1.717741 1.908654 1.952760
0 16 8 2 2 25000000 200 400 800 0.0 1.0 0.0 0 15.412661 14.886759 15.147328 15.412661 15.540837 15.598610
0 16 8 2 2 25000000 200 400 800 0.0 1.0 1.0 0 15.412661 14.886759 15.147328 15.412661 15.540837 15.598610
0 16 8 2 2 25000000 200 400 800 0.0 1.0 1.0 1 14.277482 11.799542 13.832258 14.277482 14.278164 14.888834
0 16 8 2 2 25000000 200 400 800 0.0 1.0 0.0 1 14.277482 11.799542 13.832258 14.277482 14.278164 14.888834
0 16 8 4 2 25000000 400 800 800 0.0 0.0 0.0 2 0.448015 0.374615 0.398743 0.448015 0.477876 0.493561
0 16 2 2 2 50000000 200 400 800 0.0 1.0 0.0 1 16.312598 10.999160 14.738006 16.312598 16.316743 16.672339
0 16 4 2 2 100000000 400 800 800 0.0 0.0 1.0 1 24.324396 18.695002 23.253263 24.324396 24.324438 25.759350
0 4 2 2 0 100000000 200 400 400 0.0 0.0 0.0 1 8.160469 7.953847 8.085286 8.160469 8.275552 8.478812
0 16 2 2 0 100000000 400 800 800 0.0 0.0 0.0 1 16.214940 10.662702 13.930994 16.214940 16.219013 16.958463
0 16 8 4 2 25000000 400 800 800 0.0 0.0 1.0 2 0.447877 0.365343 0.408084 0.447877 0.479589 0.493386
0 16 2 2 2 50000000 200 400 800 0.0 1.0 1.0 1 16.312598 10.999160 14.738006 16.312598 16.316743 16.672339
0 16 8 2 0 100000000 400 800 800 0.0 0.0 0.0 1 28.377125 23.247224 26.540132 28.377125 28.377156 29.731538
0 16 4 2 0 10000000 200 400 800 0.0 1.0 0.0 2 0.493413 0.177092 0.314842 0.493413 0.520382 0.532252
0 16 4 2 2 100000000 400 800 800 0.0 0.0 0.0 1 24.324379 17.982500 23.725785 24.324379 24.324435 25.042857
0 16 8 4 2 50000000 400 800 800 0.0 1.0 1.0 0 13.999153 9.762022 11.802885 13.999153 15.192367 15.408303
0 16 8 4 2 50000000 400 800 800 0.0 1.0 0.0 0 13.807770 10.108667 11.291356 13.807770 15.178391 15.440318
0 8 4 2 0 25000000 200 400 800 0.0 1.0 0.0 1 6.123522 5.826282 5.954262 6.123522 6.123852 6.394515
0 8 2 2 2 10000000 200 400 800 0.0 0.0 1.0 0 1.698143 1.395552 1.643446 1.698143 1.775143 1.821178
0 4 2 2 2 50000000 200 400 800 0.0 0.0 1.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 2 2 2 10000000 200 400 800 0.0 0.0 0.0 0 1.697183 1.598408 1.659642 1.697183 1.803678 1.890489
0 4 2 2 2 50000000 200 400 800 0.0 0.0 0.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 16 4 2 2 25000000 400 800 800 0.0 1.0 1.0 0 10.019593 2.947187 8.055699 10.019593 10.152594 10.291153
0 16 8 4 0 10000000 200 400 800 0.0 0.0 0.0 0 5.576580 3.909654 4.667225 5.576580 6.086689 6.213885
0 16 4 2 2 25000000 400 800 800 0.0 1.0 0.0 0 10.019593 2.947187 8.055699 10.019593 10.152594 10.291153
0 16 4 2 2 50000000 400 800 800 0.0 0.0 0.0 2 0.764105 0.665619 0.716043 0.764105 0.806083 0.832327
0 16 4 2 2 50000000 400 800 800 0.0 0.0 1.0 2 0.758603 0.649994 0.698827 0.758603 0.813459 0.833248
0 16 2 2 0 10000000 400 800 800 0.0 0.0 0.0 1 1.625071 1.127732 1.485405 1.625071 1.629123 1.712063
0 4 2 2 2 50000000 200 400 400 0.0 0.0 0.0 2 1.099651 1.097682 1.097701 1.099651 1.101673 1.101909
0 4 2 2 2 50000000 200 400 400 0.0 0.0 1.0 2 1.099659 1.097690 1.097705 1.099659 1.101682 1.101915
0 8 4 2 0 50000000 200 400 400 0.0 0.0 0.0 0 12.466575 10.187437 11.820022 12.466575 13.099789 13.409970
0 4 2 2 2 25000000 200 400 400 0.0 1.0 1.0 0 2.197575 2.195347 2.195668 2.197575 2.199438 2.199781
0 8 4 2 0 25000000 200 400 400 0.0 1.0 0.0 2 0.800694 0.749108 0.773149 0.800694 0.829554 0.835543
0 4 2 2 2 25000000 200 400 400 0.0 1.0 0.0 0 2.197575 2.195347 2.195668 2.197575 2.199438 2.199781
0 4 2 2 0 10000000 400 800 800 0.0 1.0 0.0 1 0.411343 0.395720 0.404436 0.411343 0.420561 0.433436
0 8 2 2 0 50000000 400 800 800 0.0 1.0 0.0 0 4.439094 3.324637 3.441844 4.439094 5.096340 5.163537
0 16 8 2 2 50000000 200 400 400 0.0 0.0 1.0 0 28.225597 20.308997 23.828229 28.225597 30.293401 30.938849
0 16 8 4 0 100000000 400 800 800 0.0 0.0 0.0 1 28.377128 20.972202 26.675920 28.377128 28.377160 29.460571
0 16 8 2 2 50000000 200 400 400 0.0 0.0 0.0 0 27.304724 20.279100 24.256134 27.304724 30.264070 31.018939
0 16 8 2 2 25000000 200 400 400 0.0 1.0 0.0 2 0.910640 0.806453 0.849449 0.910640 0.965999 0.984296
0 8 2 2 0 25000000 400 800 800 0.0 0.0 0.0 2 0.271877 0.243406 0.257055 0.271877 0.277713 0.281764
0 16 8 2 2 25000000 200 400 400 0.0 1.0 1.0 2 0.910640 0.806453 0.849449 0.910640 0.965999 0.984296
0 16 2 2 2 25000000 200 400 400 0.0 0.0 0.0 0 7.763338 6.102835 6.648313 7.763338 10.180888 11.281232
0 16 2 2 2 25000000 200 400 400 0.0 0.0 1.0 0 7.642413 5.861192 6.554366 7.642413 10.212507 11.601640
0 16 2 2 2 50000000 200 400 400 0.0 1.0 1.0 2 1.270630 0.703395 0.727893 1.270630 2.190430 2.252726
0 16 4 2 0 10000000 200 400 400 0.0 1.0 0.0 1 4.898261 4.078752 4.532874 4.898261 4.900507 4.900761
0 4 2 2 0 100000000 200 400 800 0.0 0.0 0.0 2 2.197529 2.195445 2.195626 2.197529 2.199542 2.199926
0 16 2 2 2 50000000 200 400 400 0.0 1.0 0.0 2 1.270630 0.703395 0.727893 1.270630 2.190430 2.252726
0 16 2 2 2 50000000 200 400 400 0.0 1.0 1.0 0 18.700907 10.461450 11.217667 18.700907 34.974811 36.201562
0 16 2 2 2 50000000 200 400 400 0.0 1.0 0.0 0 18.700907 10.461450 11.217667 18.700907 34.974811 36.201562
0 4 2 2 0 100000000 200 400 800 0.0 0.0 0.0 0 8.784174 8.782145 8.782325 8.784174 8.786216 8.786624
0 16 2 2 2 25000000 200 400 400 0.0 0.0 0.0 2 0.506742 0.426953 0.464097 0.506742 0.611947 0.740822
0 16 2 2 2 25000000 200 400 400 0.0 0.0 1.0 2 0.496648 0.402286 0.438986 0.496648 0.624565 0.769202
0 16 8 2 2 25000000 200 400 400 0.0 1.0 0.0 0 15.412661 14.886759 15.147328 15.412661 15.540837 15.598610
0 16 8 2 2 25000000 200 400 400 0.0 1.0 1.0 0 15.412661 14.886759 15.147328 15.412661 15.540837 15.598610
0 8 2 2 0 25000000 400 800 800 0.0 0.0 0.0 0 2.109062 1.995779 2.059043 2.109062 2.277671 2.352332
0 16 8 2 2 50000000 200 400 400 0.0 0.0 1.0 2 1.751378 1.296252 1.445005 1.751378 1.906916 1.947069
0 8 4 2 2 10000000 400 800 800 0.0 1.0 1.0 1 1.223794 1.220138 1.223564 1.223794 1.230098 1.269104
0 8 2 2 0 50000000 400 800 800 0.0 1.0 0.0 2 0.557482 0.476394 0.495863 0.557482 0.589211 0.604839
0 8 4 2 2 10000000 400 800 800 0.0 1.0 0.0 1 1.223794 1.220138 1.223564 1.223794 1.230098 1.269104
0 16 8 2 2 50000000 200 400 400 0.0 0.0 0.0 2 1.717741 1.280492 1.449472 1.717741 1.908654 1.952760
0 8 4 2 0 25000000 200 400 400 0.0 1.0 0.0 0 6.526830 6.324983 6.421510 6.526830 6.612505 6.685262
0 4 2 2 2 25000000 200 400 400 0.0 1.0 1.0 2 0.550880 0.548688 0.548798 0.550880 0.552828 0.553110
0 4 2 2 2 25000000 200 400 400 0.0 1.0 0.0 2 0.550880 0.548688 0.548798 0.550880 0.552828 0.553110
0 8 2 2 2 10000000 200 400 400 0.0 0.0 0.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 4 2 2 2 50000000 200 400 400 0.0 0.0 0.0 0 4.393097 4.391119 4.391238 4.393097 4.395009 4.395283
0 8 2 2 2 10000000 200 400 400 0.0 0.0 1.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 8 4 2 0 50000000 200 400 400 0.0 0.0 0.0 2 1.535149 1.364722 1.473856 1.535149 1.610565 1.680974
0 16 8 2 0 10000000 400 800 800 0.0 1.0 0.0 1 2.844811 2.646177 2.843596 2.844811 2.870490 2.919775
0 4 2 2 2 50000000 200 400 400 0.0 0.0 1.0 0 4.393088 4.391113 4.391167 4.393088 4.395040 4.395380
0 16 4 2 2 50000000 400 800 800 0.0 0.0 0.0 0 12.832566 11.217605 12.129104 12.832566 13.123705 13.360665
0 16 4 2 2 50000000 400 800 800 0.0 0.0 1.0 0 12.732779 10.585841 11.629483 12.732779 13.259544 13.618486
0 16 8 4 0 10000000 200 400 800 0.0 0.0 0.0 2 0.357518 0.300625 0.324681 0.357518 0.391277 0.401064
0 16 4 2 2 25000000 400 800 800 0.0 1.0 1.0 2 0.617649 0.217718 0.479071 0.617649 0.638476 0.653790
0 16 4 2 2 25000000 400 800 800 0.0 1.0 0.0 2 0.617649 0.217718 0.479071 0.617649 0.638476 0.653790
0 8 2 2 2 10000000 200 400 800 0.0 0.0 1.0 2 0.216427 0.198607 0.207243 0.216427 0.222719 0.233191
0 8 4 2 0 50000000 200 400 800 0.0 0.0 0.0 1 12.239525 9.333877 11.685766 12.239525 12.239641 12.353493
0 8 2 2 2 10000000 200 400 800 0.0 0.0 0.0 2 0.216973 0.196982 0.204762 0.216973 0.221992 0.229428
0 4 2 2 2 25000000 200 400 800 0.0 1.0 0.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 4 2 2 2 25000000 200 400 800 0.0 1.0 1.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 16 8 4 0 10000000 200 400 400 0.0 0.0 0.0 1 5.715521 4.344651 5.495181 5.715521 5.716064 5.974644
0 16 2 2 2 25000000 200 400 800 0.0 0.0 1.0 1 8.158230 5.731469 7.530473 8.158230 8.162364 8.400450
0 16 8 4 2 50000000 400 800 800 0.0 1.0 1.0 2 0.884946 0.666701 0.755802 0.884946 0.949358 0.974834
0 16 2 2 2 25000000 200 400 800 0.0 0.0 0.0 1 8.158230 5.945202 7.066291 8.158230 8.162364 8.348263
0 16 8 4 2 50000000 400 800 800 0.0 1.0 0.0 2 0.892017 0.673641 0.762624 0.892017 0.956114 0.979813
0 16 8 4 2 25000000 400 800 800 0.0 0.0 0.0 0 7.047191 4.851600 5.854852 7.047191 7.599869 7.753376
0 16 4 2 0 10000000 200 400 800 0.0 1.0 0.0 0 8.024619 2.340823 6.219250 8.024619 8.185187 8.250113
0 16 8 4 2 25000000 400 800 800 0.0 0.0 1.0 0 7.080860 4.703342 5.822852 7.080860 7.586968 7.723436
0 8 4 2 2 100000000 400 800 800 0.0 0.0 0.0 1 12.166236 11.352998 12.099097 12.166236 12.280796 12.759712
0 16 8 2 2 50000000 200 400 800 0.0 0.0 0.0 1 28.548079 21.626354 25.718978 28.548079 28.548149 29.829078
0 8 2 2 0 100000000 400 800 800 0.0 0.0 0.0 1 8.111474 5.388336 7.431275 8.111474 8.194671 8.496755
0 16 8 2 2 50000000 200 400 800 0.0 0.0 1.0 1 28.548081 23.392939 28.547026 28.548081 28.819944 29.753239
0 8 4 2 2 100000000 400 800 800 0.0 0.0 1.0 1 12.166195 10.077072 11.360282 12.166195 12.166283 12.486129
0 16 8 2 2 25000000 200 400 800 0.0 1.0 0.0 2 0.910640 0.806453 0.849449 0.910640 0.965999 0.984296
0 16 8 2 2 25000000 200 400 800 0.0 1.0 1.0 2 0.910640 0.806453 0.849449 0.910640 0.965999 0.984296
0 8 4 2 2 100000000 400 800 800 0.0 0.0 1.0 0 12.007334 10.512747 11.297649 12.007334 13.085037 13.279141
0 16 8 2 2 50000000 200 400 800 0.0 0.0 1.0 0 28.225597 20.308997 23.828229 28.225597 30.293401 30.938849
0 8 2 2 0 100000000 400 800 800 0.0 0.0 0.0 0 8.261668 8.102312 8.197947 8.261668 9.267322 9.308658
0 16 8 2 2 50000000 200 400 800 0.0 0.0 0.0 0 27.304724 20.279100 24.256134 27.304724 30.264070 31.018939
0 8 4 2 2 100000000 400 800 800 0.0 0.0 0.0 0 12.137517 10.818206 11.326377 12.137517 12.591401 13.228494
0 16 4 2 2 100000000 400 800 800 0.0 0.0 0.0 2 1.534536 1.354077 1.447564 1.534536 1.616287 1.657413
0 16 8 4 2 25000000 400 800 800 0.0 0.0 1.0 1 7.099930 5.309339 6.421192 7.099930 7.100271 7.396189
0 16 2 2 2 50000000 200 400 800 0.0 1.0 1.0 2 1.270630 0.703395 0.727893 1.270630 2.190430 2.252726
0 16 8 2 0 100000000 400 800 800 0.0 0.0 0.0 2 1.767586 1.262633 1.482094 1.767586 1.901105 1.939696
0 16 4 2 0 10000000 200 400 800 0.0 1.0 0.0 1 4.898261 4.078752 4.532874 4.898261 4.900507 4.900761
0 16 4 2 2 100000000 400 800 800 0.0 0.0 1.0 2 1.526949 1.316805 1.417702 1.526949 1.629891 1.673437
0 4 2 2 0 100000000 200 400 400 0.0 0.0 0.0 2 2.197529 2.195445 2.195626 2.197529 2.199542 2.199926
0 16 2 2 0 100000000 400 800 800 0.0 0.0 0.0 2 0.999679 0.758408 0.902106 0.999679 1.179226 1.531124
0 16 8 4 2 25000000 400 800 800 0.0 0.0 0.0 1 7.099842 5.539253 6.669462 7.099842 7.100183 7.100361
0 16 2 2 2 50000000 200 400 800 0.0 1.0 0.0 2 1.270630 0.703395 0.727893 1.270630 2.190430 2.252726
0 16 2 2 2 25000000 200 400 800 0.0 0.0 0.0 0 7.763338 6.102835 6.648313 7.763338 10.180888 11.281232
0 16 2 2 2 25000000 200 400 800 0.0 0.0 1.0 0 7.642413 5.861192 6.554366 7.642413 10.212507 11.601640
0 16 8 4 0 10000000 200 400 400 0.0 0.0 0.0 0 5.576580 3.909654 4.667225 5.576580 6.086689 6.213885
0 4 2 2 2 25000000 200 400 800 0.0 1.0 1.0 0 2.197575 2.195347 2.195668 2.197575 2.199438 2.199781
0 8 4 2 0 25000000 200 400 800 0.0 1.0 0.0 2 0.800694 0.749108 0.773149 0.800694 0.829554 0.835543
0 4 2 2 2 25000000 200 400 800 0.0 1.0 0.0 0 2.197575 2.195347 2.195668 2.197575 2.199438 2.199781
0 4 2 2 2 50000000 200 400 800 0.0 0.0 0.0 2 1.099651 1.097682 1.097701 1.099651 1.101673 1.101909
0 4 2 2 2 50000000 200 400 800 0.0 0.0 1.0 2 1.099659 1.097690 1.097705 1.099659 1.101682 1.101915
0 8 4 2 0 50000000 200 400 800 0.0 0.0 0.0 0 12.466575 10.187437 11.820022 12.466575 13.099789 13.409970
0 16 4 2 2 50000000 400 800 800 0.0 0.0 1.0 1 12.166222 10.136492 11.767432 12.166222 12.166284 12.737935
0 16 2 2 0 10000000 400 800 800 0.0 0.0 0.0 2 0.105312 0.096441 0.098793 0.105312 0.124893 0.167374
0 16 4 2 2 50000000 400 800 800 0.0 0.0 0.0 1 12.166208 9.548118 12.078617 12.166208 12.170551 12.624457
0 16 8 2 0 10000000 400 800 800 0.0 1.0 0.0 0 3.016122 2.924765 2.965229 3.016122 3.065977 3.104496
0 8 2 2 2 10000000 200 400 400 0.0 0.0 1.0 0 1.698143 1.395552 1.643446 1.698143 1.775143 1.821178
0 4 2 2 2 50000000 200 400 400 0.0 0.0 1.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 2 2 2 10000000 200 400 400 0.0 0.0 0.0 0 1.697183 1.598408 1.659642 1.697183 1.803678 1.890489
0 4 2 2 2 50000000 200 400 400 0.0 0.0 0.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 4 2 0 25000000 200 400 400 0.0 1.0 0.0 1 6.123522 5.826282 5.954262 6.123522 6.123852 6.394515
0 8 4 2 2 10000000 400 800 800 0.0 1.0 0.0 0 1.267610 1.239676 1.253287 1.267610 1.292894 1.328940
0 16 8 4 0 100000000 400 800 800 0.0 0.0 0.0 2 1.764843 1.253407 1.462577 1.764843 1.887156 1.942970
0 8 4 2 2 10000000 400 800 800 0.0 1.0 1.0 0 1.267610 1.239676 1.253287 1.267610 1.292894 1.328940
0 4 2 2 0 10000000 400 800 800 0.0 1.0 0.0 2 0.111847 0.109856 0.109868 0.111847 0.113848 0.113966
0 8 2 2 0 25000000 400 800 800 0.0 0.0 0.0 1 2.032374 1.421815 1.881995 2.032374 2.064084 2.161278
0 16 8 2 2 25000000 200 400 400 0.0 1.0 1.0 1 14.277482 11.799542 13.832258 14.277482 14.278164 14.888834
0 16 8 2 2 25000000 200 400 400 0.0 1.0 0.0 1 14.277482 11.799542 13.832258 14.277482 14.278164 14.888834
0 16 2 2 2 50000000 200 400 400 0.0 1.0 0.0 1 16.312598 10.999160 14.738006 16.312598 16.316743 16.672339
0 4 2 2 0 100000000 200 400 800 0.0 0.0 0.0 1 8.160469 7.953847 8.085286 8.160469 8.275552 8.478812
0 16 2 2 2 50000000 200 400 400 0.0 1.0 1.0 1 16.312598 10.999160 14.738006 16.312598 16.316743 16.672339
0 16 4 2 0 10000000 200 400 400 0.0 1.0 0.0 2 0.493413 0.177092 0.314842 0.493413 0.520382 0.532252
